URL,Drug
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Aciphex (rabeprazole sodium); Elan Pharmaceuticals;
                    For the treatment of symptomatic gastroesophageal reflux disease, Approved February 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Alora; Watson Pharmaceuticals;
                    Transdermal patch for the prevention of postmenopausal osteoporosis and treatment of vasomotor menopausal symptoms, Approved April 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Avandamet (rosiglitazone maleate and metformin HCl); GlaxoSmithKline;
                    For improvement of glycemic control in type 2 diabetes patients, Approved October 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Avinza (morphine sulfate); Elan Pharmaceuticals;
                    Extended release capsule for the relief of pain requiring continuous, around-the-clock therapy, Approved March 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Benicar; Daiichi Sankyo;
                    Oral tablet for the treatment of hypertension, Approved April 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Botox Cosmetic (botulinum toxin type A); Allergan;
                    For the temporary improvement in the appearance of glabellar lines (brow furrow), Approved April 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Bravelle (urofollitropin for injection, purified); Ferring Pharmaceuticals;
                    Human-derived follicle-stimulating hormone (hFSH) for use in ovulation induction for the treatment of infertility., Approved May 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Eligard (leuprolide acetate); Atrix Laboratories;
                    For the palliative treatment of advanced prostate cancer, Approved January 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Enbrel (etanercept); Immunex;
                    For the treatment of psoriatic arthritis, Approved January 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Faslodex (fulvestrant); AstraZeneca;
                    For the treatment of hormone receptor positive metastatic breast cancer, Approved April 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Forteo (teriparatide); Eli Lilly;
                    For the treatment of Osteoporosis in postmenopausal women and men who are at high risk for a fracture., December 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Humira (adalimumab); Abbott Laboratories;
                    For the treatment of moderately to severely active rheumatoid arthritis, Approved December 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Inspra (eplerenone tablets); Pharmacia & Upjohn;
                    Oral tablets for the treatment of high blood pressure., Approved September 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Lexapro (escitalopram oxalate); Forest Laboratories;
                    An orally administered selective serotonin reuptake inhibitor useful for the treatment for major depressive disorder, Approved August 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Metaglip (glipizide/metformin HCl); Bristol-Myers Squibb;
                    Oral tablets for the treatment of type 2 diabetes., Approved October 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Paxil CR (paroxetine hydrochloride); GlaxoSmithKline;
                    Oral tablet for the treatment of depression and panic disorder, Approved February 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Qvar (beclomethasone dipropionate); Ivax;
                    For the treatment of asthma, Approved May 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Rebif (interferon beta-1a); Serono Laboratories;
                    Subcutaneous injection for the treatment of relapsing forms of multiple sclerosis, Approved March 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Relpax (eletriptan hydrobromide); Pfizer;
                    For the acute treatment of migraine headaches, Approved December 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Remicade (infliximab); Centocor Ortho Biotech;
                    Intravenous infusion for the treatment of rheumatoid arthritis, Approved February 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Remodulin (treprostinil); United Therapeutics;
                    For the treatment of pulmonary arterial hypertension in patients with NYHA Class II-IV symptoms, Approved May 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Ritalin LA (methylphenidate HCl); Novartis;
                    Oral capsules for the treatment Attention-Deficit/Hyperactivity Disorder (ADHD), Approved June 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Strattera (atomoxetine HCl); Eli Lilly;
                    For the treatment of Attention-Deficit/Hyperactivity Disorder (ADHD) in children, adolescents and adults., December 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Sustiva; Bristol-Myers Squibb;
                    Once-daily oral tablet for the the treatment of HIV infection, Approved February 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Vfend (voriconazole); Pfizer;
                    For the treatment of fungal infections, Approved May 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Zelnorm (tegaserod maleate) Tablets; Novartis;
                    For the short-term treatment of irritable bowel syndrome in women whose primary bowel symptom is constipation, Approved July 2002"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Adderall XR; Shire Pharmaceuticals;
                    Once-daily medication for the treatment of attention deficit/hyperactivity disorder (ADHD), Approved October 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Advicor (extended-release niacin/lovastatin); Kos Pharmaceuticals;
                    For the treatment of cholesterol disorders, Approved December 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Avelox I.V. (moxifloxacin hydrochloride); Bayer;
                    For adults with susceptible strains of bacterial infections, Approved November 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Axert (almotriptan malate) tablets; Pharmacia & Upjohn;
                    For the treatment of migraine attacks, Approved May 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Bayer Extra Strength Asprin; Bayer;
                    Oral treatment for mild to moderate migraine pain, Approved October 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Bextra; Pharmacia, Pfizer;
                    Oral tablet for the treatment of osteoarthritis, rheumatoid arthritis and menstrual pain, Approved November 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Cancidas; Merck;
                    For the treatment of invasive aspergillosis, Approved January 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Diovan (valsartan); Novartis;
                    Oral capsules and tablets for the treatment of hypertension, Approved January 1997 (capsules); July 2001 (tablets)"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"DuoNeb (albuterol sulfate and ipratropium bromide); Dey Laboratories;
                    For the treatment of bronchospasm associated with COPD, Approved March 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Dutasteride; GlaxoSmithKline;
                    For the treatment of symptomatic benign prostatic hyperplasia, Approved November 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Elidel; Novartis;
                    Topical cream for the treatment of atopic dermatitis, Approved December 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Entocort EC (budesonide); AstraZeneca;
                    Capsules for the treatment of mild-to-moderate, active Crohn's disease, Approved October 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Estrostep (norethindrone acetate and ethinyl estradiol); Pfizer;
                    For the treatment of moderate acne vulgaris, Approved July 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Femara (letrozole); Novartis;
                    First-line treatment of postmenopausal women with locally advanced or metastatic breast cancer, Approved January 2001"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/23/family-medicine,"Finevin; Berlex Laboratories;
                    Topical cream for the treatment of mild to moderate inflammatory acne vulgaris, Approved May 2001"
